ENGI 4841,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes an introduction to fundamental principles of energy \nconversion; review of three-phase systems; magnetic fields and circuits;\n transformer models, performance and applications; basic concepts of \nrotating machines; performance and control of dc machines.', 'title': u'Electromechanical Devices', 'prerequisites': [u'ENGI 3424', u'ENGI 3821'], 'number': u'4841', 'lab hours': u'at least six 3-hour sessions per semester', 'other information': u'up to ten tutorials per semester', 'exclusive with': u'the former ENGI 5842', 'name': u'ENGI 4841'}"
ENGI 8879,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is a review of baseband transmission and basic digital \nmodulation schemes, detection (optimum receiver, matched filter, \ncorrelator), error performance, intersymbol interference (ISI), \nequalization, the concept of information and entropy, source coding \nincluding Huffman coding and linear predictive coding, channel coding \nincluding block and convolutional error correcting codes, modulation and\n coding trade-offs, bandwidth and power efficiency.', 'title': u'Digital Communications', 'prerequisites': [u'ENGI 6871'], 'number': u'8879', 'name': u'ENGI 8879'}"
ENGI 6322,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines fundamental concepts associated with thermodynamics, \nfluid dynamics and heat transfer; first and second laws of \nthermodynamics; system and control volume analysis; classification of \nflows; introduction to boundary layers and drag; convection, conduction \nand radiation heat transfer; thermal insulation and calculation of \nR-values; and cooling of electrical components.', 'title': u'Thermal Sciences', 'prerequisites': [u'ENGI 5312'], 'number': u'6322', 'exclusive with': u'the former ENGI 4322', 'name': u'ENGI 6322'}"
ENGI 7680,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines data acquisition and intelligent field devices; \ndistributed systems and fieldbus technology; programmable logic \ncontrollers and programming standards; operator control interface; \nsupervisory control and data acquisition; and enterprise organization.', 'title': u'Supervisory Control and Data Acquisition', 'prerequisites': [u'ENGI 5821'], 'number': u'7680', 'lab hours': u'at least four 3-hour sessions per semester', 'name': u'ENGI 7680'}"
ENGI 7901,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines advanced topics in heat transfer; multi-dimensional \nconduction: shape factors, numerical methods, moving heat sources; heat \ntransfer equipment: heat exchangers, heat exchanger design principles; \nphase change heat transfer: melting, solidification, condensation, and \nboiling.', 'title': u'Heat Transfer II', 'prerequisites': [u'ENGI 6901'], 'number': u'7901', 'lab hours': u'at least one 3-hour session per semester', 'name': u'ENGI 7901'}"
ENGI 7045,"{'credit-hours': 4, 'lecture hours': u'4', 'description': u'examines shafting system design; shafting system vibration \nanalysis, study of exciting forces and moments, and balancing of \nreciprocating and rotating machinery; heat transfer and marine heat \nexchangers; incompressible fluid flow and piping system design and \nselection of appropriate pumping devices.', 'title': u'Marine Engineering Systems', 'prerequisites': [u'ENGI 3901', u'ENGI 6933'], 'number': u'7045', 'lab hours': u'1', 'name': u'ENGI 7045'}"
ENGI 6843,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines the fundamentals of rotating machines; design of \nmachine windings; polyphase and single phase induction motor theory and \napplications; synchronous machine theory; stability and control of \nsynchronous generators; control and protection of rotating machines, an \nintroduction to A.C. motor drives, and machines.', 'title': u'Rotating Machines', 'prerequisites': [u'ENGI 4841'], 'number': u'6843', 'lab hours': u'at least six 3-hour sessions per semester', 'name': u'ENGI 6843'}"
ENGI 5706,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with a review of concrete mix design. Topics include \ndesign methods and requirements, strength of rectangular sections in \nbending, balanced condition at ultimate strength with tension \nreinforcement, bending with both tension and compression reinforcement; \nserviceability, deflections, flexural crack control for beams and \none-way slabs; shear strength, inclined cracking, and shear \nreinforcement; bond stress and development of reinforcement; T-sections \nin bending; members in compression and bending; length effects, lateral \nties, spiral reinforcement and longitudinal bar placement.', 'title': u'Design of Concrete Structures', 'prerequisites': [u'ENGI 4312'], 'number': u'5706', 'lab hours': u'at least five 3-hour sessions per semester', 'name': u'ENGI 5706'}"
ENGI 8926,"{'credit-hours': 3, 'lecture hours': u'scheduled as required', 'description': u'is the second of two capstone design courses in the Mechanical \nDiscipline. Building on skills acquired in the first, student teams each\n choose a unique design challenge and then proceed to generate a \nsolution. The problem statements are often drawn from industry and, \nwhere possible, interdisciplinary interaction is encouraged (for \nexample, with business, computer science, or other engineering \ndisciplines). In most cases, the problem proponent will act as the \n\u201cclient\u201d and the team is expected to manage the client interaction \nprocess as well. Significant emphasis is placed on both oral and written\n communication of both the process and results. Wherever possible, each \nsystem or a critical component of it, will be prototyped and tested.', 'title': u'Mechanical Design Project II', 'prerequisites': [u'ENGI 7926'], 'number': u'8926', 'lab hours': u'scheduled as required', 'exclusive with': u'the former ENGI 8936', 'name': u'ENGI 8926'}"
ENGI 1020,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is an introduction to algorithmic problem solving techniques and\n computer programming, including basic program control structures \n(sequence, call, branch, loop) and data representations, functional \ndecomposition, and design by contract. Exercises and examples are drawn \nfrom a variety of engineering disciplines and are implemented using a \nstandard modern programming language.', 'title': u'Introduction to Programming', 'prerequisites': [u'Level III Advanced Mathematics', u'Mathematics 1090'], 'number': u'1020', 'lab hours': u'at least four 2-hour sessions per semester', 'exclusive with': u'the former ENGI 2420', 'name': u'ENGI 1020'}"
ENGI 5601,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'covers diffusive as well as convective mass transfer, mass \ntransfer correlations, and the application to absorption and \ndehumidification.', 'title': u'Mass Transfer', 'prerequisites': [u'ENGI 4602'], 'number': u'5601', 'lab hours': u'at least seven 2-hour sessions per semester', 'name': u'ENGI 5601'}"
ENGI 3101,"{'credit-hours': 3, 'lecture hours': 3, 'attendance': u'attendance is required', 'description': u'is a course that deals with issues associated with professional \nengineering practice. Topics will include workplace and professional \nethics, public and workplace occupational health and safety including \nfirst-aid, equity, gender and diversity issues, and technical written, \noral and visual communication.', 'title': u'The Engineering Workplace', 'number': u'3101', 'name': u'ENGI 3101'}"
ENGI 7854,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is a senior undergraduate course in computer vision with an \nemphasis on techniques for automated inspection, object recognition, \nmechanical metrology, and robotics. Image processing courses typically \nfocus for image enhancement, restoration, filtering, smoothing, etc. \nThese topics will be covered to a certain degree but the main focus will\n be on image segmentation, feature extraction, morphological operators, \nrecognition and photogrammetry. Issues related to the efficient software\n implementation of these techniques for real-time applications will also\n be addressed. While there is no prerequisite for this course \nnon-computer engineering students must have reasonably strong \nprogramming skills.', 'title': u'Industrial Machine Vision', 'number': u'7854', 'name': u'ENGI 7854'}"
ENGI 8690,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines fluid pressure regimes, oil recovery factors, \ncalculation of hydrocarbon volumes, reservoir rock characteristics, \nreservoir fluid properties, porosity and permeability, material balance,\n and well test analysis.', 'title': u'Reservoir Engineering', 'prerequisites': [u'completion of Academic Term 6'], 'number': u'8690', 'name': u'ENGI 8690'}"
ENGI 6707,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines design methods for reinforced concrete two-way slabs, \ntwo-way slabs supported on walls and stiff beams, design of two-way slab\n systems, direct design method and equivalent frame method, design of \nconcrete retaining walls and basement walls, engineered masonry, \nallowable masonry stresses, mortar stress, analysis and design of \nflexural members, axial load and bending in unreinforced and reinforced \nwalls, columns and masonry shear walls.', 'title': u'Design of Concrete and Masonry Structures', 'prerequisites': [u'ENGI 5706'], 'number': u'6707', 'lab hours': u'2', 'name': u'ENGI 6707'}"
ENGI 7855,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with an introduction to communications systems components\n and a review of linear amplifiers. The course examines linear amplifier\n design and characteristics using s-parameters; power amplifiers; \nmixers; oscillators; modulator/demodulator circuits and subsystems; and \nthe integration of subsystems into analog and digital communication \nsystems.', 'title': u'Communications Electronics', 'prerequisites': [u'ENGI 5854', u'ENGI 6871'], 'number': u'7855', 'lab hours': u'at least four 3-hour sessions per semester', 'name': u'ENGI 7855'}"
ENGI 6705,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines structure classification and loads, building code \nprovisions, analysis of statically determinate arches and frames, shear \nand moment diagrams for frames, influence lines for statically \ndeterminate structures, approximate analysis of indeterminate trusses \nand frames, the force method of analysing indeterminate beams and \nframes, an introduction to slope deflection method, and moment \ndistribution method.', 'title': u'Structural Analysis I', 'prerequisites': [u'ENGI 5312'], 'number': u'6705', 'lab hours': u'at least five 3-hour sessions per semester', 'name': u'ENGI 6705'}"
ENGI 8717,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'covers statistical analysis; pollution monitoring, and sampling \nnetwork design; water quality and air quality modelling; environmental \nrisk assessment; environmental impact assessment; site remediation and \nhazardous waste management. There are relevant field trips and case \nstudies.', 'title': u'Environmental Assessment, Monitoring and Control', 'prerequisites': [u'ENGI 4717'], 'number': u'8717', 'lab hours': u'at least ten 3-hour lab sessions per semester', 'name': u'ENGI 8717'}"
ENGI 7856,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines the assessment of wind energy potential, wind turbine \naerodynamics, types, modelling and control strategies; hybrid energy \nsystems; energy storage; solar energy systems; photovoltaic, PV system \nengineering, stand-alone and grid connected systems, sizing and maximum \npower tracking; solar water pumping; micro-hydro systems and control; \ntidal power, wave energy converters, ocean thermal systems. Applications\n of hybrid energy system sizing software are also included in the \ncourse.', 'title': u'Renewable Energy Systems', 'prerequisites': [u'ENGI 4841', u'the former ENGI 5842'], 'number': u'7856', 'name': u'ENGI 7856'}"
ENGI 6927,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is a continuation of the ENGI5927course in analysis and synthesis of machinery, including advanced \nanalysis of machine elements such as clutches, brakes, couplings, \njournal bearings and gears. Advanced machine design concepts are \nexamined, such as reliability, optimization and techniques for \nstimulating innovative design. A synthesis project involving the machine\n elements studied is usually included.', 'title': u'Mechanical Component Design II', 'prerequisites': [u'ENGI 5927'], 'number': u'6927', 'lab hours': u'at least ten 3-hour sessions per semester', 'exclusive with': u'the former ENGI 6926', 'name': u'ENGI 6927'}"
ENGI 8700,"{'credit-hours': 3, 'lecture hours': u'scheduled as required', 'description': u'is a practically oriented design project integrated over the \nfive areas in which Civil programs are offered. Students will operate in\n consultant groups and will complete a design for a typical Civil \nEngineering undertaking.', 'title': u'Civil Engineering Project', 'prerequisites': [u'completion of Term 7 of the Civil Engineering program'], 'number': u'8700', 'other information': u'1 client meeting per week, 1 tutorial per week', 'name': u'ENGI 8700'}"
ENGI 7911,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines physical and mechanical properties; industrial \nmaterials; metals and metal alloys, ceramics and polymer, composite \nmaterials, failure modes and mechanisms, non-destructive testing and \nevaluation; damage tolerant materials; material treatments; and \nmaterials selection.', 'title': u'Industrial Materials', 'prerequisites': [u'ENGI 5911'], 'number': u'7911', 'lab hours': u'at least 20 hours per semester', 'exclusive with': u'the former ENGI 6972', 'name': u'ENGI 7911'}"
ENGI 6030,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines applications of the linearised equations of motion to \nocean vehicle problems with single and multiple degrees of freedom; \ndynamics and maneuvering of marine vehicles: motions in calm water and \nin waves; hydrodynamics effects such as added mass, radiation and \nviscous damping; strip theory; irregular motions; and systems for course\n keeping and motion control.', 'title': u'Dynamics and Maneuvering of Ocean Vehicles', 'prerequisites': [u'ENGI 3054', u'ENGI 4020'], 'number': u'6030', 'name': u'ENGI 6030'}"
ENGI 7691,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is designed to provide students with a basic fundamental \nbackground to the mining, mineral processing, and extractive \nmetallurgical processing industry from both traditional and modern \nindustrial methodologies. Concepts such as a mine design, mineral flow \nsheets, extraction methods, and examples from industrial applications \nwill be reviewed with problems.', 'title': u'Mining and Metallurgical Process Engineering', 'prerequisites': [u'completion of academic term 6 of the process engineering program'], 'number': u'7691', 'lab hours': u'at least four 2-hour sessions per semester', 'name': u'ENGI 7691'}"
ENGI 8945,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is an overview of production and operations management, and an \nexamination of decision making and operations strategy; process design \nand improvement, process flow analysis/simulation, capacity planning; \ndesign of value chains, lean systems, plant layout and process planning;\n operating value chains, MIS systems, inventory and resource management;\n Relevant computer laboratory exercises are conducted.', 'title': u'Production & Operations Management', 'prerequisites': [u'ENGI 6901'], 'number': u'8945', 'exclusive with': u'the former ENGI 7943', 'name': u'ENGI 8945'}"
ENGI 5434,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines numerical and analytical solutions of applied \nmathematical problems in Civil Engineering, problems with higher order \nordinary differential equations, stiff equations, systems of ODE, \nRunge-Kutta methods, boundary value problems, applications of eigen \nvalue problems (numerical solutions), Fourier analysis, elliptic, \nparabolic and hyperbolic partial differential equations and their \nnumerical solutions with engineering applications.', 'title': u'Applied Mathematical Analysis', 'prerequisites': [u'ENGI 4425'], 'number': u'5434', 'name': u'ENGI 5434'}"
ENGI 8863,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'(same as Computer Science4725)\n is an introduction to ASICs and ASIC design methodology and includes \nbasic concepts of digital logic design tools and ASIC technology \nlibraries; partitioning for logic synthesis and VHDL coding; \nconstraining designs, synthesizing, simulation and optimization; design \nfor testability; layout and post-layout optimization and SDF generation;\n and static timing analysis.', 'title': u'Introduction to LSI Design', 'prerequisites': [u'ENGI 5865'], 'number': u'8863', 'lab hours': u'at least eight 3-hour sessions per semester', 'name': u'ENGI 8863'}"
ENGI 5961,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines fluid statics; fluid flow phenomena; control volume \nanalysis; conservation of mass, momentum, and energy; Bernoulli \nequation; head losses, applications of conservation laws: flow \nmeasurement devices; pipe networks; momentum devices, dimensional \nanalysis, boundary layer phenomena, lift and drag.', 'title': u'Fluid Mechanics I', 'number': u'5961', 'lab hours': u'at least five 1-hour sessions per semester', 'exclusive with': u'the former ENGI 4913', 'name': u'ENGI 5961'}"
ENGI 8868,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines the techniques used to provide security in \ncommunication networks and computer systems. The course focuses on \ntopics in cryptography required to provide privacy, authentication, and \nintegrity, including symmetric key ciphers, public key ciphers, message \nauthentication, and digital signature schemes.', 'title': u'Computer and Communications Security', 'prerequisites': [u'ENGI 6876'], 'number': u'8868', 'name': u'ENGI 8868'}"
ENGI 5800,"{'credit-hours': 3, 'lecture hours': u'at least 10 lecture hours per semester', 'description': u'students will work in pairs on small design projects that will \nrequire them to follow a hierarchy of design process which includes \ngeneral product definition, specifications and requirements, functional \nblock diagrams, definition of specification of functional blocks for \ncircuit level synthesis and implementation, system integration, \nsimulation or modelling, testing and verification. The small projects \nare designed to encourage and motivate students to learn and practise \nthe process of design. The course will culminate in a large design \nproject.', 'title': u'Electrical Engineering Design', 'prerequisites': [u'ENGI 4841', u'ENGI 4854', u'ENGI 4862'], 'co-requisite': u'ENGI 5821 , ENGI 5854', 'number': u'5800', 'other information': u'meetings with project supervisor as required', 'name': u'ENGI 5800'}"
ENGI 6933,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines single degree of freedom systems: free vibration, \nenergy methods, response to harmonic excitation, response to arbitrary \ninputs, two degree of freedom systems: natural frequencies and mode \nshapes, dynamic vibration absorber.', 'title': u'Mechanical Vibrations', 'prerequisites': [u'ENGI 3934'], 'number': u'6933', 'lab hours': u'at least four 2-hour sessions per semester', 'exclusive with': u'the former ENGI 5932', 'name': u'ENGI 6933'}"
ENGI 7745,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines design and construction of highways including driver, \nvehicle and road characteristics; highway location and geometric design;\n soil classification; subgrade and base materials; highway drainage; \nflexible and rigid pavement; and highway economics.', 'title': u'Highway Engineering', 'prerequisites': [u'completion of Term 6 of the Civil Engineering program'], 'number': u'7745', 'name': u'ENGI 7745'}"
ENGI 7030,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is a course in the dynamics of vehicles of all types. This \nincludes space craft, aircraft, automobiles, rail vehicles, boats, and \nunderwater vehicles. The course will focus on the basic mechanics of \nvehicles, equilibrium, lift, powering, stability and performance.', 'title': u'Vehicle Dynamics', 'prerequisites': [u'ENGI 3934'], 'number': u'7030', 'lab hours': u'at least one 3-hour session per semester', 'name': u'ENGI 7030'}"
ENGI 1030,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'provides two complementary competencies. Firstly, it provides an\n introduction to the fundamentals of graphic communication, including \northographic projections, three dimensional pictorials, sectioning and \ndimensioning. Both sketching and CAD are utilized. Secondly, the course \nintroduces students to standard design methodologies. The graphics and \ndesign competencies are reinforced through lab and project exercises.', 'title': u'Engineering Graphics and Design', 'prerequisites': [u'Level III Advanced Mathematics', u'Mathematics 1090'], 'number': u'1030', 'lab hours': u'3', 'name': u'ENGI 1030'}"
ENGI 8650,"{'credit-hours': 3, 'lecture hours': u'1', 'description': u'is a multidisciplinary design project that illustrates the \napplication of previous engineering science and design related courses. \nThe project will be done by teams of students with individuals \nconcentrating their participation in their own engineering discipline. \nThe project topic will be from the offshore oil and gas engineering \nindustry. Lectures will be scheduled as required.', 'title': u'Offshore Oil and Gas Engineering Project II', 'prerequisites': [u'ENGI 7650'], 'number': u'8650', 'exclusive with': u'the former ENGI 8600', 'name': u'ENGI 8650'}"
ENGI 7748,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes an introduction to types of contracts, project delivery\n approaches, and prevailing contractual relationships. The course \nexamines basic project management techniques for network planning and \nscheduling (CPM and PERT); principles of resource productivity \ndatabases, preliminary estimating, and detailed bid preparation; \nquantitative approaches for effective control of time, cost, resource, \nquality, and value of constructed facilities; use of computer software \nfor scheduling, estimating, and control.', 'title': u'Project Planning and Control', 'prerequisites': [u'completion of Term 6 of the Civil Engineering program'], 'number': u'7748', 'name': u'ENGI 7748'}"
ENGI 4020,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes fluid statics; fluid flow phenomena, in general and in \nmarine applications; control volume analysis of fluid motion; \nconservation of mass, momentum and energy; differential approach to flow\n analysis; head losses; applications of conservation laws; external v.s.\n internal flow; dimensional analysis and scaling; fluid-structure \ninteraction concepts; potential flow theory, lift and Kutta-Joukowski \ntheorem; viscous flow, boundary layers and drag.', 'title': u'Marine Fluid Dynamics', 'prerequisites': [u'ENGI 3054'], 'number': u'4020', 'lab hours': u'at least one 3-hour session per semester', 'other information': u'tutorial 1 hour per week', 'name': u'ENGI 4020'}"
ENGI 6713,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines flow in pipe systems and networks; uniform and \nnon-uniform flow in open channels; hydraulic machinery and associated \nconduits; design and analysis of culverts; and pipeline/pump system \noptimization.', 'title': u'Hydraulics', 'prerequisites': [u'ENGI 5713'], 'number': u'6713', 'lab hours': u'at least four 3-hour sessions per semester', 'name': u'ENGI 6713'}"
ENGI 7623,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'provides students with the knowledge and experience to use a \nprocess simulator effectively for the analysis and synthesis of process \nflowsheets, mass and energy balances, sizing of individual component and\n process unit, reactor modeling, separation device modeling, heat \nexchanger modeling, and dynamic and steady state analysis.', 'title': u'Process Simulation', 'prerequisites': [u'ENGI 5621', u'ENGI 6671'], 'number': u'7623', 'lab hours': u'at least nine 2-hour sessions per semester', 'name': u'ENGI 7623'}"
ENGI 8000,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'executes the design project selected and approved in Term 7. The\n project must illustrate the application of previous design related \ncourses, i.e., decision methods, impact assessments and application of \ntechnology. The subject may be ship design, marine system, directed \nresearch or a unique design solution. Lectures will be scheduled as \nrequired.', 'title': u'Ocean and Naval Architectural Engineering Project', 'prerequisites': [u'ENGI 7000'], 'number': u'8000', 'lab hours': u'3', 'name': u'ENGI 8000'}"
ENGI 4862,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is a course on microprocessor architecture; assembly language \nprogramming: addressing modes, table look up; memory mapped devices; \ninterfacing techniques: parallel, serial; timing control; analog input \nand output, and computer displays.', 'title': u'Microprocessors', 'prerequisites': [u'ENGI 3861'], 'number': u'4862', 'lab hours': u'at least eight 3-hour sessions per semester', 'name': u'ENGI 4862'}"
ENGI 4621,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'introduces numerical methods in chemical engineering processes; \nsets of linear algebraic equations; simultaneous non-linear equations; \npolynomial functions; numerical integration; numerical differentiation; \nhigher order ordinary differential equations, stiff equations, \nRunge-Kutta methods, boundary value problems, applications of eigenvalue\n problems (numerical solutions). It provides applications of the methods\n to different aspects of process engineering such as reactor design, \nseparation, process modeling, equipment design and analysis.', 'title': u'Process Mathematical Methods', 'prerequisites': [u'ENGI 3424'], 'co-requisite': u'ENGI 4625', 'number': u'4621', 'name': u'ENGI 4621'}"
ENGI 6718,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines soil characteristics; soil mineralogy; soil water \ninteraction; soil contaminant interactions; advection, adsorption and \ndiffusion; non-aqueous phase liquids; geosynthetics; design of \nlandfills; and use of waste materials. Relevant software programs are \nused.', 'title': u'Environmental Geotechniques', 'prerequisites': [u'ENGI 5723'], 'number': u'6718', 'exclusive with': u'the former ENGI 7718', 'name': u'ENGI 6718'}"
ENGI 8705,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines geometries, loads, safety and serviceability, procedure\n of using the national building code for evaluating the governing loads \non structural members;.design of low rise concrete, timber and steel \nbuildings; lateral load-resisting elements and bracing systems; design \nof foundation systems, footing design, pile cap design, pile group \nanalysis using elastic centre method and inclined pile analysis; \nprestressed concrete concepts: strength of flexural members, and shear \nreinforcement for prestressed concrete beams.', 'title': u'Structural Building Systems', 'prerequisites': [u'ENGI 6707'], 'number': u'8705', 'lab hours': u'at least nine 3-hour sessions per semester', 'name': u'ENGI 8705'}"
ENGI 6892,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'presents fundamental theories and practices for the design of \ncorrect and efficient computing systems, including specification of \ncomputing systems and their components, correctness with respect to \nspecifications; methods of verification; algorithmic problem solving \nstrategies (such as divide and conquer, dynamic programming, etc.); \ntractability and intractability of computational problems.', 'title': u'Algorithms, Complexity, and Correctness', 'prerequisites': [u'ENGI 4424', u'ENGI 4892'], 'number': u'6892', 'name': u'ENGI 6892'}"
ENGI 8713,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes water supply system overview; water consumption \nestimation; groundwater and surface water sources; oxygen demand and \ntransfer; water treatment processes; water distribution systems and \ndesign software; sewer systems and design software; wastewater treatment\n processes; sludge handling; decentralized and on-site wastewater \ntreatment.', 'title': u'Municipal Engineering', 'prerequisites': [u'ENGI 7716'], 'number': u'8713', 'name': u'ENGI 8713'}"
ENGI 7903,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines performance characteristics of mechanical equipment; \nfluid power devices: pipes; valves; pumps; fans; blowers; compressors; \nstorage tanks; heat transfer devices: heat exchangers; boilers; cooling \ntowers; and pressure vessels.', 'title': u'Mechanical Equipment', 'prerequisites': [u'ENGI 6901'], 'number': u'7903', 'lab hours': u'at least three 1.5-hour sessions per semester', 'name': u'ENGI 7903'}"
ENGI 5895,"{'credit-hours': 3, 'lecture hours': u'at least 15 lecture hours per semester', 'description': u'examines the development process: requirement analysis, design, \niterative development, design documentation; an introduction to the \nUnified Modelling Language: use cases, class diagrams and sequence \ndiagrams; an introduction to software design patterns: creational \npatterns, structural patterns and behavioural patterns; object oriented,\n modular decomposition. The course includes a major design project.', 'title': u'Software Design', 'prerequisites': [u'ENGI 4892'], 'number': u'5895', 'other information': u'meetings with project supervisor as required', 'name': u'ENGI 5895'}"
ENGI 7102,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines the origins and development of Engineering as a \nprofession and its values, the place of technology in society and the \nnature of technological decisions. Topics will include the role and \nresponsibility of the professional engineer in society, code of ethics, \nsustainable development and environmental stewardship.', 'title': u'The Engineering Profession', 'prerequisites': [u'ENGI 003W'], 'number': u'7102', 'exclusive with': u'the former ENGI 5101', 'name': u'ENGI 7102'}"
ENGI 5951,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'focuses on drives and controllers. The topics covered in the \ncourse are: electric motors; actuators; control circuits. There is a \nmotors project and 4 laboratory exercises.', 'title': u'Mechatronics II', 'prerequisites': [u'ENGI 4951'], 'number': u'5951', 'lab hours': u'at least four 1-hour sessions per semester', 'name': u'ENGI 5951'}"
ENGI 7825,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines state space models for multi-input/output systems; \nobservability, controllability; state feedback without and with integral\n controller structure, state observers; quadratic optimal regulator and \ntracking control strategies; discrete-time state equations; and an \nintroduction to optimal control.', 'title': u'Control Systems II', 'prerequisites': [u'ENGI 5821'], 'number': u'7825', 'exclusive with': u'the former ENGI 6825', 'name': u'ENGI 7825'}"
ENGI 7824,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines sampling theory; the discrete Fourier transform; the \nefficient fast Fourier transform algorithm; elementary discrete-time \nsignals; the discrete-time Fourier series; the discrete-time Fourier \ntransform; discrete-time linear and time-invariant systems; linear \nconstant-coefficient difference equations; the convolution sum; the \nz-transform and frequency response of discrete-time systems; an \nintroduction to digital filter design techniques; and digital signal \nprocessing applications.', 'title': u'Introduction to Digital Signal Processing', 'prerequisites': [u'ENGI 6871'], 'number': u'7824', 'name': u'ENGI 7824'}"
ENGI 8692,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'covers both offshore and onshore drilling operations and \nincludes: rotary drilling rig operations, well construction sequence, \ndrill string, drill bits, well bore hydraulics, casing and well heads, \ncementing, well control, directional and horizontal drilling, well \nplanning and fishing operations, and extended reach, horizontal and \nmultilateral well drilling techniques.', 'title': u'Drilling Engineering for Petroleum Exploration & Production', 'prerequisites': [u'completion of Academic Term 6'], 'number': u'8692', 'name': u'ENGI 8692'}"
ENGI 4430,"{'credit-hours': 4, 'lecture hours': u'4', 'description': u'includes parametric vector functions; polar curves; gradient, \ndivergence and curl; multiple integration; vector calculus, theorems of \nGreen, Stokes and Gauss; an introduction to partial differential \nequations; and application of advanced calculus to relevant engineering \nproblems.', 'title': u'Advanced Calculus for Engineering', 'prerequisites': [u'ENGI 3424'], 'number': u'4430', 'other information': u'tutorial 1 hour per week', 'exclusive with': u'the former ENGI 5432', 'name': u'ENGI 4430'}"
ENGI 3425,"{'credit-hours': 4, 'lecture hours': u'4', 'description': u'includes sequences & series, functions of a single \nparameter, conic sections, polar coordinates, partial differentiation, \nmultiple integration, introduction to first order ordinary differential \nequations.', 'title': u'Mathematics for Civil Engineering I', 'prerequisites': [u'Mathematics 1001 and 2050'], 'number': u'3425', 'other information': u'tutorial 1 hour per week', 'name': u'ENGI 3425'}"
ENGI 3424,"{'credit-hours': 4, 'lecture hours': u'4', 'description': u'includes ordinary differential equations of first order and \nfirst degree; linear ordinary differential equations of higher order, \nmethods of undetermined coefficients and variation of parameters; \napplications to electric circuits and mass-spring systems; Laplace \ntransforms; partial differentiation; convergence of series; Taylor and \nbinomial series; remainder term; and an introduction to Fourier series.', 'title': u'Engineering Mathematics', 'prerequisites': [u'Mathematics 1001', u'Mathematics 2050'], 'number': u'3424', 'other information': u'tutorial 1 hour per week', 'exclusive with': u'the former ENGI 2422', 'name': u'ENGI 3424'}"
ENGI 5723,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines shear strength of soil, types of laboratory and in-situ\n soil tests; immediate and consolidation settlement of foundations; \nplastic equilibrium in soils; limit equilibrium method; earth retaining \nstructures; introduction to bearing capacity theories; and stability of \nslopes. Relevant laboratory exercises and projects are also included.', 'title': u'Geotechnical Engineering II', 'prerequisites': [u'ENGI 4723'], 'number': u'5723', 'lab hours': u'3', 'exclusive with': u'the former ENGI 6723', 'name': u'ENGI 5723'}"
